"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"li-4355051491","linkedin","https://www.linkedin.com/jobs/view/4355051491","","Principal Software Engineer","Solera Holdings, LLC.","Bangalore Urban district, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/solera","","","","","","","","","","","",""
"li-4387704859","linkedin","https://www.linkedin.com/jobs/view/4387704859","","Senior Test Automation Engineer","Schneider Electric","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/schneider-electric","","","","","","","","","","","",""
"li-4387339404","linkedin","https://www.linkedin.com/jobs/view/4387339404","","QA Engineer","Kyndryl India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/kyndryl-india","","","","","","","","","","","",""
"li-4387856572","linkedin","https://www.linkedin.com/jobs/view/4387856572","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4388104140","linkedin","https://www.linkedin.com/jobs/view/4388104140","","Remote C# Developer","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4388101251","linkedin","https://www.linkedin.com/jobs/view/4388101251","","Remote C# Developer","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4387891628","linkedin","https://www.linkedin.com/jobs/view/4387891628","","Remote C# Developer","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4387895445","linkedin","https://www.linkedin.com/jobs/view/4387895445","","Remote C# Developer","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4385464224","linkedin","https://www.linkedin.com/jobs/view/4385464224","","V&V Designer","Alstom","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://fr.linkedin.com/company/alstom","","","","","","","","","","","",""
"li-4040673929","linkedin","https://www.linkedin.com/jobs/view/4040673929","","Staff Engineer Applications","Infineon Technologies","Bengaluru East, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://de.linkedin.com/company/infineon-technologies","","","","","","","","","","","",""
"li-4325230761","linkedin","https://www.linkedin.com/jobs/view/4325230761","","Senior Staff Software Engineer","Intuit","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/intuit","","","","","","","","","","","",""
"li-4375243931","linkedin","https://www.linkedin.com/jobs/view/4375243931","","Senior Software Engineer (Golang / Java , Microservices)","NetApp","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/netapp","","","","","","","","","","","",""
"li-4387816076","linkedin","https://www.linkedin.com/jobs/view/4387816076","","AZURE DEVOPS ENGINEER","Wipro","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/wipro","","","","","","","","","","","",""
"li-4387862304","linkedin","https://www.linkedin.com/jobs/view/4387862304","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387852791","linkedin","https://www.linkedin.com/jobs/view/4387852791","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387739896","linkedin","https://www.linkedin.com/jobs/view/4387739896","","Software Development Engineer 2  - ABAP","Amadeus","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://es.linkedin.com/company/amadeus","","","","","","","","","","","",""
"li-4387822124","linkedin","https://www.linkedin.com/jobs/view/4387822124","","ServiceNow Developer","ALOIS Australia","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://au.linkedin.com/company/alois-au","","","","","","","","","","","",""
"li-4387852788","linkedin","https://www.linkedin.com/jobs/view/4387852788","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4385486374","linkedin","https://www.linkedin.com/jobs/view/4385486374","","Principal Software Engineer - Java","Syncron","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://se.linkedin.com/company/syncron","","","","","","","","","","","",""
"li-4376781912","linkedin","https://www.linkedin.com/jobs/view/4376781912","","Senior Software Engineer-Golang/Java, Kubernetes, AWS/vSphere","Red Hat","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/red-hat","","","","","","","","","","","",""
"li-4378312432","linkedin","https://www.linkedin.com/jobs/view/4378312432","","Principal Engineer (E-Commerce)","Electrolux Group","Bengaluru East, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://se.linkedin.com/company/electroluxgroup","","","","","","","","","","","",""
"li-4387391138","linkedin","https://www.linkedin.com/jobs/view/4387391138","","Principal Software Engineer","UrbanPro.com","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/urbanpro-com","","","","","","","","","","","",""
"li-4387865112","linkedin","https://www.linkedin.com/jobs/view/4387865112","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4369088189","linkedin","https://www.linkedin.com/jobs/view/4369088189","","Senior Specialist","Temenos","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://ch.linkedin.com/company/temenos","","","","","","","","","","","",""
"li-4354786109","linkedin","https://www.linkedin.com/jobs/view/4354786109","","Staff Software Engineer – AI (Westlaw AI)","Thomson Reuters","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://ca.linkedin.com/company/thomson-reuters","","","","","","","","","","","",""
"li-4346004652","linkedin","https://www.linkedin.com/jobs/view/4346004652","","Senior Engineer - Platforms Software (Wearables)","Qualcomm","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/qualcomm","","","","","","","","","","","",""
"li-4387857581","linkedin","https://www.linkedin.com/jobs/view/4387857581","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387738977","linkedin","https://www.linkedin.com/jobs/view/4387738977","","Software Development Engineer 4","Amadeus","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://es.linkedin.com/company/amadeus","","","","","","","","","","","",""
"li-4378319245","linkedin","https://www.linkedin.com/jobs/view/4378319245","","Software Principal Engineer_C++_DataPath_Filesystems","Dell Technologies","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/delltechnologies","","","","","","","","","","","",""
"li-4387848893","linkedin","https://www.linkedin.com/jobs/view/4387848893","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4328816316","linkedin","https://www.linkedin.com/jobs/view/4328816316","","Senior Salesforce Engineer","Sitetracker","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/sitetracker","","","","","","","","","","","",""
"li-4388128765","linkedin","https://www.linkedin.com/jobs/view/4388128765","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4388125776","linkedin","https://www.linkedin.com/jobs/view/4388125776","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387888205","linkedin","https://www.linkedin.com/jobs/view/4387888205","","Senior AI Applications Engineer","Ema","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/ema-unlimited","","","","","","","","","","","",""
"li-4387820083","linkedin","https://www.linkedin.com/jobs/view/4387820083","","ServiceNow Developer","Webologix Ltd/ INC","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/webologix","","","","","","","","","","","",""
"li-4387864141","linkedin","https://www.linkedin.com/jobs/view/4387864141","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4321823595","linkedin","https://www.linkedin.com/jobs/view/4321823595","","Senior Software Development Engineer in Test","BlinkRx","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/blinkrx","","","","","","","","","","","",""
"li-4362342692","linkedin","https://www.linkedin.com/jobs/view/4362342692","","Advanced Software Engr","Honeywell","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/honeywell","","","","","","","","","","","",""
"li-4387863012","linkedin","https://www.linkedin.com/jobs/view/4387863012","","Senior Software Engineer - .NET Core, React","Wells Fargo","Bengaluru South, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/wellsfargo","","","","","","","","","","","",""
"li-4378364204","linkedin","https://www.linkedin.com/jobs/view/4378364204","","Software Engineer Senior (Windows Application Developer)","Progress Software","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/progress-software","","","","","","","","","","","",""
"li-4387690916","linkedin","https://www.linkedin.com/jobs/view/4387690916","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4388123859","linkedin","https://www.linkedin.com/jobs/view/4388123859","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387692928","linkedin","https://www.linkedin.com/jobs/view/4387692928","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4376742916","linkedin","https://www.linkedin.com/jobs/view/4376742916","","Test Architect","Fractal","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/fractal-analytics","","","","","","","","","","","",""
"li-4357671721","linkedin","https://www.linkedin.com/jobs/view/4357671721","","Principal Engineer (Node JS/Typescript, AWS)","Autodesk","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/autodesk","","","","","","","","","","","",""
"li-4387843813","linkedin","https://www.linkedin.com/jobs/view/4387843813","","Senior Software Engineer - Python, React","Wells Fargo","Bengaluru South, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/wellsfargo","","","","","","","","","","","",""
"li-4387858594","linkedin","https://www.linkedin.com/jobs/view/4387858594","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387862311","linkedin","https://www.linkedin.com/jobs/view/4387862311","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387754311","linkedin","https://www.linkedin.com/jobs/view/4387754311","","Principal Engineer (C++)","Amadeus","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://es.linkedin.com/company/amadeus","","","","","","","","","","","",""
"li-4387338268","linkedin","https://www.linkedin.com/jobs/view/4387338268","","Software Engineer, Axiom","NatWest Group","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://uk.linkedin.com/company/natwest-group","","","","","","","","","","","",""
"li-4354786036","linkedin","https://www.linkedin.com/jobs/view/4354786036","","Principal Software Engineer","Solera Holdings, LLC.","Bangalore Urban district, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/solera","","","","","","","","","","","",""
"li-4387855591","linkedin","https://www.linkedin.com/jobs/view/4387855591","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387856574","linkedin","https://www.linkedin.com/jobs/view/4387856574","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387812971","linkedin","https://www.linkedin.com/jobs/view/4387812971","","System Development Engineer, XB Selection Tech and Services","Amazon","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/amazon","","","","","","","","","","","",""
"li-4341060405","linkedin","https://www.linkedin.com/jobs/view/4341060405","","ServiceNow Developer","Nixora Group","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://au.linkedin.com/company/nixora-group-pty-ltd","","","","","","","","","","","",""
"li-4387861397","linkedin","https://www.linkedin.com/jobs/view/4387861397","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4375521033","linkedin","https://www.linkedin.com/jobs/view/4375521033","","Senior Engineer","Reltio","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/reltio-inc","","","","","","","","","","","",""
"li-4387863285","linkedin","https://www.linkedin.com/jobs/view/4387863285","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4325380293","linkedin","https://www.linkedin.com/jobs/view/4325380293","","Staff Engineer Builder","Intuit","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/intuit","","","","","","","","","","","",""
"li-4378311368","linkedin","https://www.linkedin.com/jobs/view/4378311368","","Principal Software Engineer","Dell Technologies","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/delltechnologies","","","","","","","","","","","",""
"li-4387871577","linkedin","https://www.linkedin.com/jobs/view/4387871577","","Senior Software Engineer - Node.js","ZoomInfo","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/zoominfo","","","","","","","","","","","",""
"li-4387698808","linkedin","https://www.linkedin.com/jobs/view/4387698808","","Remote Data Scientist - 60713","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4387855599","linkedin","https://www.linkedin.com/jobs/view/4387855599","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387867105","linkedin","https://www.linkedin.com/jobs/view/4387867105","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4368260008","linkedin","https://www.linkedin.com/jobs/view/4368260008","","Lead Engineer, Senior","Qualcomm","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/qualcomm","","","","","","","","","","","",""
"li-4353038570","linkedin","https://www.linkedin.com/jobs/view/4353038570","","Senior Software Engineer - Test","Harness","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/harnessinc","","","","","","","","","","","",""
"li-4387856578","linkedin","https://www.linkedin.com/jobs/view/4387856578","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387847933","linkedin","https://www.linkedin.com/jobs/view/4387847933","","Custom Software Engineer","Accenture in India","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://in.linkedin.com/company/accentureindia","","","","","","","","","","","",""
"li-4387879229","linkedin","https://www.linkedin.com/jobs/view/4387879229","","AI Prompt & Policy Specialist","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",False,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
"li-4387698819","linkedin","https://www.linkedin.com/jobs/view/4387698819","","Remote Data Scientist - 60713","Turing","Bengaluru, Karnataka, India","2026-03-19","","","","","","",True,"","","","","","","https://www.linkedin.com/company/turingcom","","","","","","","","","","","",""
